Date,BTC-USD,GC=F,DX-Y.NYB,^GSPC,ETH-USD,BNB-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD,DOT-USD,AVAX-USD,LINK-USD,UNI-USD,ATOM-USD
2025-07-05,108231.1796875,3332.5,97.18000030517578,6279.35009765625,2517.280029296875,656.1428833007812,2.218522071838379,0.5759080052375793,147.64144897460938,0.1642719954252243,3.355695962905884,17.9272518157959,13.229538917541504,0.0001630000042496249,4.0119428634643555
2025-07-06,109232.0703125,3332.5,97.18000030517578,6279.35009765625,2571.236572265625,663.0889892578125,2.272541046142578,0.5860130190849304,151.87294006347656,0.17198599874973297,3.3957769870758057,18.2985897064209,13.494132041931152,0.0001630000042496249,4.0797038078308105
2025-07-07,108299.8515625,3332.199951171875,97.4800033569336,6229.97998046875,2543.01318359375,661.0181884765625,2.274077892303467,0.5802379846572876,148.87234497070312,0.16796599328517914,3.369813919067383,18.004047393798828,13.428613662719727,0.0001630000042496249,4.045331001281738
2025-07-08,108950.2734375,3307.0,97.51000213623047,6225.52001953125,2615.505859375,660.7628784179688,2.3112339973449707,0.5884739756584167,151.81039428710938,0.1709890067577362,3.4486050605773926,18.362350463867188,13.96792984008789,0.0001630000042496249,4.125860214233398
2025-07-09,111326.5546875,3311.60009765625,97.47000122070312,6263.259765625,2770.777587890625,669.1525268554688,2.4056360721588135,0.6234890222549438,157.28150939941406,0.18075500428676605,3.6188080310821533,19.5084285736084,14.253814697265625,0.0001630000042496249,4.313157081604004
2025-07-10,115987.203125,3317.39990234375,97.6500015258789,6280.4599609375,2954.84521484375,685.6607055664062,2.5466830730438232,0.6766480207443237,164.06277465820312,0.1947930008172989,3.8834149837493896,20.68787384033203,15.239021301269531,0.0001630000042496249,4.616069793701172
2025-07-11,117516.9921875,3356.0,97.8499984741211,6259.75,2957.88623046875,689.8733520507812,2.7348639965057373,0.7105259895324707,162.8833770751953,0.20118799805641174,3.917196035385132,20.691051483154297,15.298432350158691,0.0001630000042496249,4.646693229675293
2025-07-12,117435.2265625,3356.0,97.8499984741211,6259.75,2942.91162109375,685.7778930664062,2.737636089324951,0.7082970142364502,160.68484497070312,0.19732800126075745,3.8889429569244385,20.672183990478516,15.09860897064209,0.0001630000042496249,4.583495140075684
2025-07-13,119116.1171875,3356.0,97.8499984741211,6259.75,2973.35888671875,692.2304077148438,2.8359410762786865,0.7372530102729797,161.1940155029297,0.19859500229358673,3.98730206489563,21.19805335998535,15.646004676818848,0.0001630000042496249,4.683666229248047
2025-07-14,119849.703125,3351.5,98.08000183105469,6268.56005859375,3013.350830078125,689.416748046875,2.954977035522461,0.7343360185623169,162.2752227783203,0.19743099808692932,3.950788974761963,21.281078338623047,15.777632713317871,0.0001630000042496249,4.554561138153076
